,reactant_smi,rxn_id,mapped_atoms,reactant_id_no_underbar,elec_sites,MAA Value [kJ/mol],Est. Error [kJ/mol],Type
371,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,0,120.81359349660141,26.979952408682532,Double bond
372,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,2,120.81359349660141,26.979952408682532,Double bond
373,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,20,252.12225091216175,27.936325711757405,Double bond
374,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,14,252.12225091216175,27.936325711757405,Double bond
375,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,10,252.12225091216175,27.936325711757405,Double bond
376,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,16,252.12225091216175,27.936325711757405,Double bond
377,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,4,243.56509825477482,25.77214826198108,Double bond
378,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,6,243.56509825477482,25.77214826198108,Double bond
379,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,2,223.64219776022017,38.04644129878531,Double bond
380,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,18,218.3958243404502,32.05401168191763,Double bond
381,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,12,218.3958243404502,32.05401168191763,Double bond
382,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,8,212.81126734652608,34.05810548249854,Carbocation
383,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,13,179.5685881754197,29.4934282312341,Double bond
384,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,19,179.5685881754197,29.4934282312341,Double bond
385,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,11,179.5685881754197,29.4934282312341,Double bond
386,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,17,179.5685881754197,29.4934282312341,Double bond
387,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,3,141.57694136949516,34.394587331969454,Double bond
388,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,7,141.57694136949516,34.394587331969454,Double bond
389,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,15,139.79700757977756,23.691289791111508,Double bond
390,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,9,139.79700757977756,23.691289791111508,Double bond
391,COC1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,30,{20: 8},30reac0,5,97.94760619136221,28.488855943109012,Double bond
392,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,7,75.63161160147008,18.457301771759727,Double bond
393,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,8,69.16138279214675,19.548567245072924,Double bond
394,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,5,67.35829103622467,22.476752826664097,Double bond
395,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,6,62.34424509782245,9.375377390254418,Double bond
396,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,9,60.48852638827472,12.884456233728296,Double bond
397,C1C2C([NH:10]2)C3=C1C=CC=C3,30,{10: 3},30reac1,4,54.46911830464202,21.463311164517368,Double bond
398,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,7,75.63161160147008,18.457301771759727,Double bond
399,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,8,69.16138279214675,19.548567245072924,Double bond
400,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,5,67.35829103622467,22.476752826664097,Double bond
401,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,6,62.34424509782245,9.375377390254418,Double bond
402,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,9,60.48852638827472,12.884456233728296,Double bond
403,C1C2C([NH:10]2)C3=C1C=CC=C3,31,{10: 3},31reac0,4,54.46911830464202,21.463311164517368,Double bond
404,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,8,268.7290775196058,27.72709265023937,Double bond
405,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,12,268.7290775196058,27.72709265023937,Double bond
406,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,2,268.7290775196058,27.72709265023937,Double bond
407,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,14,268.7290775196058,27.72709265023937,Double bond
408,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,4,268.7290775196058,27.72709265023937,Double bond
409,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,18,268.7290775196058,27.72709265023937,Double bond
410,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,0,209.8894341308798,32.50061095371357,Double bond
411,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,16,209.8894341308798,32.50061095371357,Double bond
412,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,10,209.8894341308798,32.50061095371357,Double bond
413,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,6,208.08138600915865,33.266191829582155,Carbocation
414,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,5,203.53419118311058,27.577903129167304,Double bond
415,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,17,203.53419118311058,27.577903129167304,Double bond
416,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,15,203.53419118311058,27.577903129167304,Double bond
417,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,11,203.53419118311058,27.577903129167304,Double bond
418,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,9,203.53419118311058,27.577903129167304,Double bond
419,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,1,203.53419118311058,27.577903129167304,Double bond
420,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,3,147.42290604839243,24.70639790090518,Double bond
421,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,7,147.42290604839243,24.70639790090518,Double bond
422,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,31,{20: 6},31reac1,13,147.42290604839243,24.70639790090518,Double bond
423,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,8,210.9241986260526,39.7812650651685,Iminium
424,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,2,206.62724083885288,32.36939142562733,Double bond
425,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,6,198.21060452464496,25.090624480121033,Double bond
426,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,4,198.21060452464496,25.090624480121033,Double bond
427,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,7,151.41238391721708,32.407334509639014,Double bond
428,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,3,151.41238391721708,32.407334509639014,Double bond
429,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,9,115.76928766761833,42.490628942944795,Cation with charge plus1
430,COC1=CC=C(C=C1)[CH:20]=[N+:21]2CCCCC2,32,"{20: 8, 21: 9}",32reac0,5,84.88426404443722,26.41086681223022,Double bond
431,C1CC([NH:10]C1)C(=O)N,33,{10: 3},33reac0,5,90.86182609790426,14.546097020765977,Amide
432,C1CC([NH:10]C1)C(=O)N,33,{10: 3},33reac0,6,-132.3666421015073,15.340414514801532,Double bond
433,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,11,302.06756749443053,17.76697546921513,Double bond
434,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,10,301.06651917516507,18.497825854295485,Double bond
435,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,12,301.06651917516507,18.497825854295485,Double bond
436,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,9,283.05146417010894,20.266043924240222,Double bond
437,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,13,283.05146417010894,20.266043924240222,Double bond
438,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,8,229.1604589101101,35.229394744777125,Double bond
439,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,5,209.52951448398528,21.870200955602577,Ester
440,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,1,207.28693940258034,19.724081286268678,Double bond
441,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,4,191.50355945649613,22.842299066596485,Double bond
442,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,3,150.40614831972283,34.98760119865847,Double bond
443,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,0,51.5683360935355,32.225350985655446,Double bond
444,C1=COC(=C1)[C:20](=[O:21])OC2=C(C(=C(C(=C2F)F)F)F)F,33,"{20: 5, 21: 6}",33reac1,6,-1.9184289388938995,28.463102081502104,Double bond
445,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,10,158.46406306293147,16.187680408100256,Aldehyde
446,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,7,142.171672168464,20.021918977138156,Double bond
447,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,8,133.77799359493864,31.10764424042586,Double bond
448,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,5,132.31815312401022,27.86856615580624,Double bond
449,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,6,130.2217773925391,30.301534961288787,Double bond
450,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,11,103.91731336078186,38.57258051940563,Double bond
451,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,9,95.08532384027488,41.92278812834708,Double bond
452,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,4,85.25805505246058,37.33356288123531,Double bond
453,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,27,78.70082242556556,10.769103144707923,Double bond
454,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,23,78.70082242556556,10.769103144707923,Double bond
455,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,25,77.94760488381411,11.750638534609237,Double bond
456,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,17,75.71612353034138,10.47487158749749,Double bond
457,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,19,74.55971866078384,8.148137133201555,Double bond
458,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,15,74.55971866078384,8.148137133201555,Double bond
459,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,14,70.39703156726966,8.010604088409368,Double bond
460,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,24,70.37913748273498,8.134199275380443,Double bond
461,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,26,70.37913748273498,8.134199275380443,Double bond
462,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,22,69.48221036069589,8.445495678380473,Double bond
463,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,16,68.99074351146233,7.692669033811495,Double bond
464,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,18,68.99074351146233,7.692669033811495,Double bond
465,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,2,67.08975053532919,18.695565262665987,Double bond
466,CC(=CCC1=C(C=C(C=C1[CH:20]=[O:21])OCC2=CC=CC=C2)OCC3=CC=CC=C3)C,34,"{20: 10, 21: 11}",34reac0,1,65.7829485014652,17.73203897690896,Double bond
467,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,4,99.62346902165692,22.156727431477698,Double bond
468,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,11,60.65752876391102,9.422273677166018,Double bond
469,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,13,60.65752876391102,9.422273677166018,Double bond
470,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,10,58.960353201114344,12.537697611853558,Double bond
471,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,14,58.960353201114344,12.537697611853558,Double bond
472,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,12,57.145193190633016,10.42081216707733,Double bond
473,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,9,56.273465683005824,14.491858050580312,Double bond
474,CC1([NH:10]C(C(=O)N1C)CC2=CC=CC=C2)C,35,{10: 2},35reac0,5,-88.52572305265383,19.924941333140865,Double bond
475,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,7,181.45968722957372,19.00443995254298,Aldehyde
476,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,3,90.3301984617962,24.714984566830935,Double bond
477,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,0,74.46323638662959,14.256037446007804,Double bond
478,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,2,74.40301873035027,11.970500466119866,Double bond
479,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,4,74.40301873035027,11.970500466119866,Double bond
480,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,1,69.9307019452221,11.042740489844372,Double bond
481,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,5,69.9307019452221,11.042740489844372,Double bond
482,C1=CC=C(C=C1)C[CH:20]=[O:21],35,"{20: 7, 21: 8}",35reac1,8,64.81323635505926,36.58846453761434,Double bond
483,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,9,55.824035439481754,9.151712277775204,Double bond
484,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,7,55.824035439481754,9.151712277775204,Double bond
485,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,5,55.157498107738945,10.408942299523343,Double bond
486,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,6,50.903132023634775,18.616583872198476,Double bond
487,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,10,50.903132023634775,18.616583872198476,Double bond
488,COCC(CC1=CC=CC=C1)[NH2:10],36,{10: 11},36reac0,8,42.417088834004645,12.492897957727136,Double bond
489,C1CC[C:20](=[O:21])CC1,36,"{20: 3, 21: 4}",36reac1,3,139.5130370401625,17.063032325123643,Ketone
490,C1CC[C:20](=[O:21])CC1,36,"{20: 3, 21: 4}",36reac1,4,-49.22349277628487,14.80867179333185,Double bond
491,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,24,154.608898054512,16.989206999621587,Aldehyde
492,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,7,116.28314979811935,29.37704807652792,Double bond
493,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,10,111.72101170923507,15.728559168795082,Double bond
494,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,16,109.13894961718398,12.427985423758754,Double bond
495,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,14,102.05747114164035,18.717908281693568,Double bond
496,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,8,93.4426413428705,17.13385553963618,Double bond
497,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,13,92.12348556882306,25.666622530269752,Double bond
498,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,9,76.55541331427487,14.75700915022638,Double bond
499,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,3,70.41836311187421,17.253599802918448,Double bond
500,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,0,67.91798182530782,11.933161585434247,Double bond
501,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,4,66.30608212610178,14.861209997185046,Double bond
502,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,2,66.30608212610178,14.861209997185046,Double bond
503,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,5,64.9690289144863,9.493268842587847,Double bond
504,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,1,64.9690289144863,9.493268842587847,Double bond
505,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,15,61.852027007547264,12.53700198832491,Double bond
506,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,12,35.680429444916,21.311314205009396,Double bond
507,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,11,13.438967902946006,18.009234991922252,Double bond
508,C1=CC=C(C=C1)C(C2=C(C=CC3=C2C=CC=C3)O)[NH:10]CCCCC[CH:20]=[O:21],37,"{10: 18, 20: 24, 21: 25}",37reac0,25,-20.13453042648251,37.58852574609931,Double bond
509,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,8,311.0131194407817,16.374375695541463,Michael acceptor
510,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,4,217.41856087789068,22.224340150017333,Double bond
511,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,6,217.41856087789068,22.224340150017333,Double bond
512,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,9,191.41234903805454,33.92069706745676,Double bond
513,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,2,183.36945229263475,26.498604845448515,Double bond
514,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,12,162.68405684669668,15.028940818792508,Double bond
515,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,10,128.17292261664127,15.149588958889693,Triple bond
516,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,11,115.36328797047142,23.1779555478043,Triple bond
517,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,7,90.86464837924038,15.57777284068803,Double bond
518,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,3,90.86464837924038,15.57777284068803,Double bond
519,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,5,44.7140106032388,22.90896668254695,Double bond
520,COC1=CC=C(C=C1)/[CH:20]=[C:21](\C#N)/[C:22](=[O:23])OC,38,"{20: 8, 21: 9, 22: 12, 23: 13}",38reac1,13,16.804346469567346,28.150164730667022,Double bond
521,CCOC(=O)C([C:21](=[CH2:20])[C:22]#[N:23])O,39,"{21: 6, 20: 7, 22: 8, 23: 9}",39reac0,7,212.46955216640382,45.46729375728181,Michael acceptor
522,CCOC(=O)C([C:21](=[CH2:20])[C:22]#[N:23])O,39,"{21: 6, 20: 7, 22: 8, 23: 9}",39reac0,6,200.08520325411686,46.535032428383914,Double bond
523,CCOC(=O)C([C:21](=[CH2:20])[C:22]#[N:23])O,39,"{21: 6, 20: 7, 22: 8, 23: 9}",39reac0,3,156.39363878260448,15.712010197157603,Ester
524,CCOC(=O)C([C:21](=[CH2:20])[C:22]#[N:23])O,39,"{21: 6, 20: 7, 22: 8, 23: 9}",39reac0,8,131.88636741831817,23.559961813067087,Triple bond
525,CCOC(=O)C([C:21](=[CH2:20])[C:22]#[N:23])O,39,"{21: 6, 20: 7, 22: 8, 23: 9}",39reac0,9,50.47334128906451,27.187900837434256,Triple bond
526,CCOC(=O)C([C:21](=[CH2:20])[C:22]#[N:23])O,39,"{21: 6, 20: 7, 22: 8, 23: 9}",39reac0,4,-69.1299186368323,29.65927814110165,Double bond
527,C1=CC(=CC=C1C[NH2:10])Cl,39,{10: 7},39reac1,2,164.54221987428647,14.944961668799731,Double bond
